Date,HE,RT Demand
9/21/2021,17,14390.76
9/21/2021,18,15179.52
9/21/2021,19,15517.17
9/21/2021,20,15589.99
9/21/2021,21,14902.95
9/21/2021,22,13970.16
9/21/2021,23,12893.73
9/21/2021,24,12200.29
9/22/2021,1,11602.52
9/22/2021,2,11588.33
9/22/2021,3,11391.35
9/22/2021,4,11319.86
9/22/2021,5,11534.66
9/22/2021,6,12131.17
9/22/2021,7,12985.39
9/22/2021,8,13891.28
9/22/2021,9,14328.53
9/22/2021,10,14628.47
9/22/2021,11,14971.75
9/22/2021,12,15290.38
9/22/2021,13,15501.47
9/22/2021,14,15716.54
9/22/2021,15,15841.24
9/22/2021,16,16010.35
9/22/2021,17,16360.92
9/22/2021,18,16805.1
9/22/2021,19,17015.78
9/22/2021,20,17084.79
9/22/2021,21,16423.91
9/22/2021,22,15454.35
9/22/2021,23,14235.47
9/22/2021,24,13080.44
9/23/2021,1,12599.16
9/23/2021,2,12710.88
9/23/2021,3,12450.64
9/23/2021,4,12325.91
9/23/2021,5,12514.43
9/23/2021,6,13041.02
9/23/2021,7,14084.04
9/23/2021,8,14800.36
9/23/2021,9,14887.73
9/23/2021,10,15276.08
9/23/2021,11,15544.31
9/23/2021,12,15693.08
9/23/2021,13,15752.28
9/23/2021,14,15969.94
9/23/2021,15,16344.63
9/23/2021,16,16776.54
9/23/2021,17,17266.76
9/23/2021,18,17688.69
9/23/2021,19,17809.45
9/23/2021,20,17774.38
9/23/2021,21,17110.35
9/23/2021,22,16150.13
9/23/2021,23,15126.25
9/23/2021,24,14176.38
9/24/2021,1,13548.46
9/24/2021,2,13339.72
9/24/2021,3,12972.99
9/24/2021,4,12822.76
9/24/2021,5,12983.06
9/24/2021,6,13731.42
9/24/2021,7,14431.68
9/24/2021,8,15104.29
9/24/2021,9,15560.22
9/24/2021,10,15907.06
9/24/2021,11,16023.21
9/24/2021,12,15980.27
9/24/2021,13,15733.79
9/24/2021,14,15374.8
9/24/2021,15,15130.15
9/24/2021,16,15164.46
9/24/2021,17,15600.43
9/24/2021,18,16048.57
9/24/2021,19,16072.07
9/24/2021,20,15889.21
9/24/2021,21,15123.91
9/24/2021,22,14193.34
9/24/2021,23,13154.35
9/24/2021,24,12146.77
9/25/2021,1,11341.55
9/25/2021,2,10932.34
9/25/2021,3,10888.89
9/25/2021,4,10865.26
9/25/2021,5,11102.34
9/25/2021,6,11297.26
9/25/2021,7,11466.77
9/25/2021,8,11408.59
9/25/2021,9,11694.55
9/25/2021,10,11266.28
9/25/2021,11,11207.45
9/25/2021,12,11296.04
9/25/2021,13,11397.35
9/25/2021,14,11412
9/25/2021,15,11915.9
9/25/2021,16,12606.2
9/25/2021,17,13422.39
9/25/2021,18,14122.64
9/25/2021,19,14383.29
9/25/2021,20,14329.02
9/25/2021,21,13759.94
9/25/2021,22,13057.87
9/25/2021,23,12269.37
9/25/2021,24,11625.32
9/26/2021,1,11072.72
9/26/2021,2,10621.37
9/26/2021,3,10767.89
9/26/2021,4,10586.66
9/26/2021,5,10495.01
9/26/2021,6,10472.57
9/26/2021,7,11024.11
9/26/2021,8,11164.49
9/26/2021,9,11075.88
9/26/2021,10,11027.38
9/26/2021,11,11001.12
9/26/2021,12,11057.58
9/26/2021,13,11150.76
9/26/2021,14,11334.1
9/26/2021,15,11553.57
9/26/2021,16,11738.52
9/26/2021,17,12613.05
9/26/2021,18,13526.6
9/26/2021,19,13924.92
9/26/2021,20,13944.94
9/26/2021,21,13288.59
9/26/2021,22,12360.33
9/26/2021,23,11369.88
9/26/2021,24,10695.27
9/27/2021,1,10242.21
9/27/2021,2,9698.58
9/27/2021,3,9489.96
9/27/2021,4,9443.19
9/27/2021,5,9673.68
9/27/2021,6,10187.98
9/27/2021,7,11503.8
9/27/2021,8,12298.54
9/27/2021,9,12411.51
9/27/2021,10,12139.96
9/27/2021,11,12215.13
9/27/2021,12,12570.58
9/27/2021,13,12905.59
9/27/2021,14,12536.99
9/27/2021,15,12452.08
9/27/2021,16,13114.87
9/27/2021,17,14047.45
9/27/2021,18,14723.84
9/27/2021,19,15096.76
9/27/2021,20,15103.92
9/27/2021,21,14361.68
9/27/2021,22,13432.16
9/27/2021,23,12328.55
9/27/2021,24,11332.65
9/28/2021,1,10657.35
9/28/2021,2,10529.19
9/28/2021,3,10282.29
9/28/2021,4,10419.89
9/28/2021,5,10635.94
9/28/2021,6,11169.94
9/28/2021,7,12219.46
9/28/2021,8,13062.58
9/28/2021,9,13406.74
9/28/2021,10,13817.74
9/28/2021,11,13972.06
9/28/2021,12,14211.07
9/28/2021,13,14283.9
9/28/2021,14,14427.28
9/28/2021,15,14300.14
9/28/2021,16,14270.17
9/28/2021,17,14483.74
9/28/2021,18,14919.2
9/28/2021,19,15115.82
9/28/2021,20,14914.16
9/28/2021,21,14144.01
9/28/2021,22,13130.42
9/28/2021,23,11962.17
9/28/2021,24,10964.15
9/29/2021,1,10614.94
9/29/2021,2,10486.93
9/29/2021,3,10329.76
9/29/2021,4,10376.6
9/29/2021,5,10556.62
9/29/2021,6,10884.54
9/29/2021,7,11523.1
9/29/2021,8,12220.69
9/29/2021,9,11918.46
9/29/2021,10,11317.81
9/29/2021,11,11051.94
9/29/2021,12,11118.4
9/29/2021,13,11237.72
9/29/2021,14,11493.79
9/29/2021,15,11786.28
9/29/2021,16,12264.93
9/29/2021,17,12989.84
9/29/2021,18,13625.69
9/29/2021,19,14097.95
9/29/2021,20,14114.96
9/29/2021,21,13435.99
9/29/2021,22,12621.06
9/29/2021,23,12027.75
9/29/2021,24,11178.72
9/30/2021,1,10522.38
9/30/2021,2,10209.73
9/30/2021,3,10154.38
9/30/2021,4,10159.2
9/30/2021,5,10375.45
9/30/2021,6,10344.96
9/30/2021,7,11523.44
9/30/2021,8,12348.27
9/30/2021,9,12183.98
9/30/2021,10,11657.06
9/30/2021,11,11825.94
9/30/2021,12,12076.18
9/30/2021,13,12123.31
9/30/2021,14,12181.63
9/30/2021,15,12124.76
9/30/2021,16,12349.52
9/30/2021,17,12770.78
9/30/2021,18,13379.46
9/30/2021,19,13919.82
9/30/2021,20,13952.89
9/30/2021,21,13322.38
9/30/2021,22,12452.58
9/30/2021,23,11419.04
9/30/2021,24,10448.64
10/1/2021,1,10086.12
10/1/2021,2,9955.99
10/1/2021,3,9762.59
10/1/2021,4,9729.23
10/1/2021,5,10133.86
10/1/2021,6,10606.13
10/1/2021,7,11538.66
10/1/2021,8,12338.64
10/1/2021,9,12065.78
10/1/2021,10,11439.47
10/1/2021,11,11045.33
10/1/2021,12,11013.17
10/1/2021,13,11309.88
10/1/2021,14,11396.37
10/1/2021,15,11643.71
10/1/2021,16,11855.88
10/1/2021,17,12333.57
10/1/2021,18,12933.58
10/1/2021,19,13487.12
10/1/2021,20,13470.8
10/1/2021,21,12909.5
10/1/2021,22,12198.97
10/1/2021,23,11322.69
10/1/2021,24,10400.72
10/2/2021,1,10015.48
10/2/2021,2,9428.69
10/2/2021,3,9213.4
10/2/2021,4,9734.14
10/2/2021,5,9746.94
10/2/2021,6,9649.66
10/2/2021,7,10185.69
10/2/2021,8,10452.85
10/2/2021,9,10739.42
10/2/2021,10,10663.55
10/2/2021,11,10548.26
10/2/2021,12,10442.64
10/2/2021,13,10487.52
10/2/2021,14,10489.24
10/2/2021,15,10717.98
10/2/2021,16,11167.94
10/2/2021,17,11729.93
10/2/2021,18,12622.6
10/2/2021,19,13135.54
10/2/2021,20,13094.15
10/2/2021,21,12581.88
10/2/2021,22,11933.29
10/2/2021,23,11165.08
10/2/2021,24,10420.04
10/3/2021,1,10083.51
10/3/2021,2,9805.18
10/3/2021,3,9706.31
10/3/2021,4,9809.09
10/3/2021,5,9822.85
10/3/2021,6,9999.84
10/3/2021,7,10374.2
10/3/2021,8,10592.59
10/3/2021,9,10837.43
10/3/2021,10,10922.91
10/3/2021,11,11132.47
10/3/2021,12,11258.02
10/3/2021,13,11392.93
10/3/2021,14,11626.81
10/3/2021,15,11942.36
10/3/2021,16,12340.93
10/3/2021,17,12912.61
10/3/2021,18,13576.84
10/3/2021,19,13975.9
10/3/2021,20,13856
10/3/2021,21,13172.4
10/3/2021,22,12364.75
10/3/2021,23,11516.49
10/3/2021,24,10681.87
10/4/2021,1,10493.54
10/4/2021,2,10657.83
10/4/2021,3,10513.56
10/4/2021,4,10474.33
10/4/2021,5,10705.62
10/4/2021,6,11258.15
10/4/2021,7,12025.65
10/4/2021,8,12803.43
10/4/2021,9,13332.31
10/4/2021,10,13616.97
10/4/2021,11,13826.43
10/4/2021,12,13928.54
10/4/2021,13,13869.74
10/4/2021,14,13805.67
10/4/2021,15,13719.05
10/4/2021,16,13734.12
10/4/2021,17,13984.57
10/4/2021,18,14427.78
10/4/2021,19,14584.2
10/4/2021,20,14206.42
10/4/2021,21,13491.34
10/4/2021,22,12591.04
10/4/2021,23,11541.72
10/4/2021,24,10850.05
10/5/2021,1,10494.76
10/5/2021,2,10374.25
10/5/2021,3,10287.31
10/5/2021,4,10377.31
10/5/2021,5,10420.39
10/5/2021,6,10868.7
10/5/2021,7,12060.34
10/5/2021,8,12736.41
10/5/2021,9,13010.57
10/5/2021,10,13038.68
10/5/2021,11,13031.16
10/5/2021,12,12991.51
10/5/2021,13,12922.86
10/5/2021,14,12993.25
10/5/2021,15,13001.01
10/5/2021,16,13118.35
10/5/2021,17,13373.76
10/5/2021,18,13846.45
10/5/2021,19,14385.31
10/5/2021,20,14267.17
10/5/2021,21,13561.49
10/5/2021,22,12665.31
10/5/2021,23,11629.52
10/5/2021,24,11015.54
10/6/2021,1,10395.46
10/6/2021,2,10282.9
10/6/2021,3,10170.62
10/6/2021,4,10326.33
10/6/2021,5,10439.3
10/6/2021,6,10583.79
10/6/2021,7,11691.95
10/6/2021,8,12576.18
10/6/2021,9,12675.81
10/6/2021,10,12365.58
10/6/2021,11,11929.68
10/6/2021,12,11710.57
10/6/2021,13,11679.49
10/6/2021,14,11778.48
10/6/2021,15,12046.7
10/6/2021,16,12471.12
10/6/2021,17,13106.07
10/6/2021,18,13981.9
10/6/2021,19,14531.63
10/6/2021,20,14433.58
10/6/2021,21,13716.06
10/6/2021,22,12776.79
10/6/2021,23,11711.89
10/6/2021,24,10944.4
10/7/2021,1,10528.96
10/7/2021,2,10429.32
10/7/2021,3,10437.58
10/7/2021,4,10370.32
10/7/2021,5,10591.11
10/7/2021,6,10862.89
10/7/2021,7,11754.66
10/7/2021,8,12498.44
10/7/2021,9,12378.9
10/7/2021,10,12023.2
10/7/2021,11,11943.96
10/7/2021,12,11810.58
10/7/2021,13,11940.46
10/7/2021,14,12198.9
10/7/2021,15,12322.22
10/7/2021,16,12763.11
10/7/2021,17,13441.28
10/7/2021,18,14250.69
10/7/2021,19,14683.25
10/7/2021,20,14560.79
10/7/2021,21,13864.59
10/7/2021,22,12952.03
10/7/2021,23,11877.1
10/7/2021,24,10930.61
10/8/2021,1,10943.42
10/8/2021,2,10765.58
10/8/2021,3,10531.74
10/8/2021,4,10440.12
10/8/2021,5,10625.83
10/8/2021,6,11146.5
10/8/2021,7,11634.19
10/8/2021,8,12423.5
10/8/2021,9,12472.64
10/8/2021,10,12145.76
10/8/2021,11,11833.07
10/8/2021,12,11621.56
10/8/2021,13,11580.38
10/8/2021,14,11768.51
10/8/2021,15,11943.28
10/8/2021,16,12350.76
10/8/2021,17,13075.06
10/8/2021,18,13761.59
10/8/2021,19,14133.72
10/8/2021,20,13898.47
10/8/2021,21,13285.03
10/8/2021,22,12529.65
10/8/2021,23,11965.85
10/8/2021,24,11234.43
10/9/2021,1,10312.02
10/9/2021,2,9934.19
10/9/2021,3,10128.77
10/9/2021,4,10115.13
10/9/2021,5,10329.77
10/9/2021,6,10327.14
10/9/2021,7,10609.54
10/9/2021,8,11139.7
10/9/2021,9,11241.76
10/9/2021,10,11186.72
10/9/2021,11,11247.97
10/9/2021,12,11285.56
10/9/2021,13,11211.86
10/9/2021,14,11186.32
10/9/2021,15,11198.88
10/9/2021,16,11417.71
10/9/2021,17,11896.15
10/9/2021,18,12461.22
10/9/2021,19,12989.77
10/9/2021,20,12820.82
10/9/2021,21,12330
10/9/2021,22,11718.34
10/9/2021,23,11044.23
10/9/2021,24,10523.35
10/10/2021,1,9932.13
10/10/2021,2,9919.38
10/10/2021,3,9917.6
10/10/2021,4,10020.78
10/10/2021,5,9852.84
10/10/2021,6,9712.26
10/10/2021,7,9938.98
10/10/2021,8,10078.71
10/10/2021,9,10653.35
10/10/2021,10,11040.89
10/10/2021,11,11280.24
10/10/2021,12,11520.76
10/10/2021,13,11687.17
10/10/2021,14,11833.99
10/10/2021,15,11886.6
10/10/2021,16,11935.63
10/10/2021,17,12305.31
10/10/2021,18,12896.35
10/10/2021,19,13315.76
10/10/2021,20,13084.99
10/10/2021,21,12527.08
10/10/2021,22,11873.82
10/10/2021,23,11275.36
10/10/2021,24,11022.76
10/11/2021,1,10596.34
10/11/2021,2,10425.59
10/11/2021,3,10277.86
10/11/2021,4,10255.17
10/11/2021,5,10438.8
10/11/2021,6,10555.58
10/11/2021,7,11056.92
10/11/2021,8,11752.01
10/11/2021,9,12221.83
10/11/2021,10,12390.39
10/11/2021,11,12337.58
10/11/2021,12,12246.47
10/11/2021,13,12156.85
10/11/2021,14,12248.12
10/11/2021,15,12270.21
10/11/2021,16,12552.08
10/11/2021,17,13218.18
10/11/2021,18,14095.67
10/11/2021,19,14687.65
10/11/2021,20,14413.33
10/11/2021,21,13661.24
10/11/2021,22,12742.35
10/11/2021,23,11797.61
10/11/2021,24,11195.62
10/12/2021,1,10805.03
10/12/2021,2,10610.54
10/12/2021,3,10392.55
10/12/2021,4,10332.8
10/12/2021,5,10526.91
10/12/2021,6,10774.25
10/12/2021,7,11773.28
10/12/2021,8,12456.43
10/12/2021,9,12455.52
10/12/2021,10,12173.55
10/12/2021,11,12072.12
10/12/2021,12,11832.84
10/12/2021,13,11792.47
10/12/2021,14,12005.62
10/12/2021,15,12220.25
10/12/2021,16,12754.4
10/12/2021,17,13643.9
10/12/2021,18,14504.42
10/12/2021,19,14938.56
10/12/2021,20,14673.58
10/12/2021,21,13893.34
10/12/2021,22,12931.19
10/12/2021,23,11853.76
10/12/2021,24,11137.91
10/13/2021,1,10946.12
10/13/2021,2,10766.53
10/13/2021,3,10521.26
10/13/2021,4,10456.55
10/13/2021,5,10655.59
10/13/2021,6,10880.79
10/13/2021,7,11684.66
10/13/2021,8,12571.13
10/13/2021,9,12558.79
10/13/2021,10,12243.71
10/13/2021,11,12031.61
10/13/2021,12,11913.03
10/13/2021,13,12090.42
10/13/2021,14,12360.61
10/13/2021,15,12734.75
10/13/2021,16,13247.96
10/13/2021,17,13832.21
10/13/2021,18,14583.55
10/13/2021,19,14973.3
10/13/2021,20,14704.13
10/13/2021,21,14003.86
10/13/2021,22,13211.6
10/13/2021,23,12241.65
10/13/2021,24,11242.69
10/14/2021,1,10941.88
10/14/2021,2,10918.15
10/14/2021,3,10647.84
10/14/2021,4,10279.66
10/14/2021,5,10485.41
10/14/2021,6,11084.83
10/14/2021,7,11878
10/14/2021,8,12718.82
10/14/2021,9,12746.6
10/14/2021,10,12451.04
10/14/2021,11,12398.92
10/14/2021,12,12515.14
10/14/2021,13,12819.58
10/14/2021,14,13043.96
10/14/2021,15,13485.93
10/14/2021,16,13867
10/14/2021,17,14374.24
10/14/2021,18,14804.11
10/14/2021,19,15108.44
10/14/2021,20,14835.63
10/14/2021,21,14245.79
10/14/2021,22,13346.93
10/14/2021,23,12264.36
10/14/2021,24,11408.79
10/15/2021,1,11071.22
10/15/2021,2,10849.1
10/15/2021,3,10846.74
10/15/2021,4,10757.32
10/15/2021,5,10903.52
10/15/2021,6,11308.98
10/15/2021,7,12122.37
10/15/2021,8,12732.27
10/15/2021,9,12855.2
10/15/2021,10,12657.38
10/15/2021,11,12837.15
10/15/2021,12,13103.63
10/15/2021,13,13272.04
10/15/2021,14,13205.59
10/15/2021,15,13486.35
10/15/2021,16,13735.29
10/15/2021,17,14081.15
10/15/2021,18,14479.16
10/15/2021,19,14696.44
10/15/2021,20,14422.6
10/15/2021,21,13795.72
10/15/2021,22,13086.71
10/15/2021,23,12430.67
10/15/2021,24,11821.13
10/16/2021,1,11115.06
10/16/2021,2,10944.33
10/16/2021,3,10655.27
10/16/2021,4,10804.6
10/16/2021,5,10477.48
10/16/2021,6,10430.07
10/16/2021,7,10938.85
10/16/2021,8,11566.24
10/16/2021,9,12103
10/16/2021,10,12289.51
10/16/2021,11,12287.44
10/16/2021,12,12466.97
10/16/2021,13,12617.24
10/16/2021,14,12331.99
10/16/2021,15,12328.25
10/16/2021,16,12595.33
10/16/2021,17,13164.54
10/16/2021,18,13802.19
10/16/2021,19,14258.95
10/16/2021,20,14016.66
10/16/2021,21,13459.72
10/16/2021,22,12815.71
10/16/2021,23,11984.47
10/16/2021,24,11089.22
10/17/2021,1,10541.71
10/17/2021,2,10028.43
10/17/2021,3,9672.59
10/17/2021,4,9466.96
10/17/2021,5,9397.49
10/17/2021,6,9502.05
10/17/2021,7,9830.05
10/17/2021,8,10219.34
10/17/2021,9,10318.36
10/17/2021,10,10082.04
10/17/2021,11,9585.44
10/17/2021,12,9666.72
10/17/2021,13,9935.67
10/17/2021,14,10168.51
10/17/2021,15,10433.63
10/17/2021,16,10928.78
10/17/2021,17,11698.35
10/17/2021,18,12628
10/17/2021,19,13282.18
10/17/2021,20,12966.97
10/17/2021,21,12493.93
10/17/2021,22,11680
10/17/2021,23,10759.1
10/17/2021,24,9924.26
10/18/2021,1,9357.5
10/18/2021,2,9008.97
10/18/2021,3,8850.5
10/18/2021,4,8834.59
10/18/2021,5,9120.4
10/18/2021,6,9928.57
10/18/2021,7,11403.05
10/18/2021,8,12339.72
10/18/2021,9,12164.75
10/18/2021,10,11555.62
10/18/2021,11,11147.05
10/18/2021,12,11176.9
10/18/2021,13,11215.12
10/18/2021,14,11436.52
10/18/2021,15,11691.16
10/18/2021,16,12096.26
10/18/2021,17,12823.74
10/18/2021,18,13681.23
10/18/2021,19,14292.25
10/18/2021,20,13958.2
10/18/2021,21,13266.14
10/18/2021,22,12372.7
10/18/2021,23,11336.47
10/18/2021,24,10433.08
10/19/2021,1,10130.24
10/19/2021,2,9982.31
10/19/2021,3,9806.84
10/19/2021,4,9761.48
10/19/2021,5,10039.12
10/19/2021,6,10343.74
10/19/2021,7,11844.86
10/19/2021,8,12821.87
10/19/2021,9,12556.72
10/19/2021,10,11761.54
10/19/2021,11,11114.1
10/19/2021,12,10825.08
10/19/2021,13,10865.69
10/19/2021,14,10958.76
10/19/2021,15,11238.05
10/19/2021,16,11621.51
10/19/2021,17,12590.76
10/19/2021,18,13672.8
10/19/2021,19,14310.61
10/19/2021,20,14014.51
10/19/2021,21,13321.25
10/19/2021,22,12430.83
10/19/2021,23,11355.09
10/19/2021,24,10445.88
10/20/2021,1,10069.72
10/20/2021,2,9930.21
10/20/2021,3,9751.3
10/20/2021,4,9974.88
10/20/2021,5,9981.45
10/20/2021,6,10295.19
10/20/2021,7,11712.86
10/20/2021,8,12625.51
10/20/2021,9,12393.48
10/20/2021,10,11748.16
10/20/2021,11,11248.94
10/20/2021,12,10931.55
10/20/2021,13,11069.82
10/20/2021,14,11236.62
10/20/2021,15,11650.26
10/20/2021,16,12216.41
10/20/2021,17,12983.82
10/20/2021,18,13857.17
10/20/2021,19,14439.16
10/20/2021,20,14093.88
10/20/2021,21,13378.68
10/20/2021,22,12495.46
10/20/2021,23,11431.39
10/20/2021,24,10516.84
10/21/2021,1,9968.66
10/21/2021,2,10006.04
10/21/2021,3,10045.02
10/21/2021,4,9991.76
10/21/2021,5,10146.92
10/21/2021,6,10503.96
10/21/2021,7,11641.5
10/21/2021,8,12516.82
10/21/2021,9,12606.9
10/21/2021,10,12249.78
10/21/2021,11,11821.83
10/21/2021,12,11706.69
10/21/2021,13,11899.48
10/21/2021,14,11778.35
10/21/2021,15,12340.78
10/21/2021,16,12633.12
10/21/2021,17,13413.42
10/21/2021,18,14057.14
10/21/2021,19,14483.08
10/21/2021,20,14149.28
10/21/2021,21,13470.68
10/21/2021,22,12600.02
10/21/2021,23,11583.3
10/21/2021,24,10657.66
10/22/2021,1,10300.22
10/22/2021,2,10371.35
10/22/2021,3,10390.81
10/22/2021,4,10373.13
10/22/2021,5,10579.71
10/22/2021,6,10887.71
10/22/2021,7,11730.95
10/22/2021,8,12677.53
10/22/2021,9,12809.19
10/22/2021,10,12406.55
10/22/2021,11,12093.7
10/22/2021,12,11949.19
10/22/2021,13,11922.54
10/22/2021,14,12061.68
10/22/2021,15,12182.35
10/22/2021,16,12437.4
10/22/2021,17,12958.52
10/22/2021,18,13558.77
10/22/2021,19,13888.92
10/22/2021,20,13487.58
10/22/2021,21,12864.82
10/22/2021,22,12143.17
10/22/2021,23,11297.82
10/22/2021,24,10680.58
10/23/2021,1,10005.67
10/23/2021,2,9545.96
10/23/2021,3,9752.23
10/23/2021,4,9820.4
10/23/2021,5,10054.7
10/23/2021,6,9990.76
10/23/2021,7,10293.53
10/23/2021,8,10870.17
10/23/2021,9,10954.7
10/23/2021,10,10771.4
10/23/2021,11,10552.59
10/23/2021,12,10133.85
10/23/2021,13,9712.98
10/23/2021,14,9660.83
10/23/2021,15,9924.91
10/23/2021,16,10339.02
10/23/2021,17,11406.05
10/23/2021,18,12390.27
10/23/2021,19,12895.77
10/23/2021,20,12617.77
10/23/2021,21,12138.8
10/23/2021,22,11580.54
10/23/2021,23,10871.36
10/23/2021,24,10386.45
10/24/2021,1,9853.6
10/24/2021,2,9574.19
10/24/2021,3,9835.76
10/24/2021,4,9762.34
10/24/2021,5,9833.28
10/24/2021,6,10077.15
10/24/2021,7,10595.19
10/24/2021,8,10702.81
10/24/2021,9,10805.51
10/24/2021,10,10295.64
10/24/2021,11,9765.71
10/24/2021,12,9840.07
10/24/2021,13,9758.74
10/24/2021,14,9658.1
10/24/2021,15,10034.49
10/24/2021,16,10782.64
10/24/2021,17,11694.64
10/24/2021,18,12789.51
10/24/2021,19,13551.42
10/24/2021,20,13308.8
10/24/2021,21,12707.83
10/24/2021,22,11867.02
10/24/2021,23,10934.65
10/24/2021,24,10224.15
10/25/2021,1,9779.07
10/25/2021,2,9693.56
10/25/2021,3,9542.61
10/25/2021,4,9545.54
10/25/2021,5,9712.69
10/25/2021,6,10169.51
10/25/2021,7,11657.86
10/25/2021,8,12866.16
10/25/2021,9,13450.9
10/25/2021,10,13787.98
10/25/2021,11,13972.29
10/25/2021,12,13940.7
10/25/2021,13,13823.33
10/25/2021,14,13774.16
10/25/2021,15,13657.17
10/25/2021,16,13711.2
10/25/2021,17,14021.27
10/25/2021,18,14604.68
10/25/2021,19,14802.46
10/25/2021,20,14277.24
10/25/2021,21,13528.95
10/25/2021,22,12588.36
10/25/2021,23,11745.83
10/25/2021,24,11116.6
10/26/2021,1,10583.73
10/26/2021,2,10467.76
10/26/2021,3,10263.15
10/26/2021,4,10232.85
10/26/2021,5,10454.21
10/26/2021,6,10838.08
10/26/2021,7,11894.76
10/26/2021,8,13029.66
10/26/2021,9,13536.47
10/26/2021,10,13846.44
10/26/2021,11,14021.78
10/26/2021,12,14126.86
10/26/2021,13,14089.34
10/26/2021,14,14078.39
10/26/2021,15,13960.54
10/26/2021,16,14007.41
10/26/2021,17,14278.05
10/26/2021,18,14751.5
10/26/2021,19,14837.93
10/26/2021,20,14279.52
10/26/2021,21,13503.2
10/26/2021,22,12675.02
10/26/2021,23,12137.61
10/26/2021,24,11472.31
10/27/2021,1,10839.34
10/27/2021,2,10453.71
10/27/2021,3,10445.55
10/27/2021,4,10343.4
10/27/2021,5,10451.91
10/27/2021,6,10626.3
10/27/2021,7,11475.02
10/27/2021,8,12214.16
10/27/2021,9,12573.96
10/27/2021,10,12720.72
10/27/2021,11,12890.26
10/27/2021,12,12895.3
10/27/2021,13,12812.96
10/27/2021,14,12823.93
10/27/2021,15,12736.06
10/27/2021,16,12727.08
10/27/2021,17,13124.25
10/27/2021,18,13752.4
10/27/2021,19,14068.68
10/27/2021,20,13692.13
10/27/2021,21,13082.84
10/27/2021,22,12261.85
10/27/2021,23,11262.24
10/27/2021,24,10369.2
10/28/2021,1,9991.3
10/28/2021,2,9974.46
10/28/2021,3,10037.9
10/28/2021,4,10017.15
10/28/2021,5,10284.44
10/28/2021,6,10595.86
10/28/2021,7,11748.93
10/28/2021,8,12783.76
10/28/2021,9,12954.09
10/28/2021,10,12714.77
10/28/2021,11,12361.28
10/28/2021,12,12109.3
10/28/2021,13,11838.91
10/28/2021,14,11802.17
10/28/2021,15,11780.34
10/28/2021,16,12074.44
10/28/2021,17,12738.17
10/28/2021,18,13693.23
10/28/2021,19,14291.7
10/28/2021,20,14032.99
10/28/2021,21,13543.16
10/28/2021,22,12785.58
10/28/2021,23,11797.36
10/28/2021,24,10906.49
10/29/2021,1,10517.62
10/29/2021,2,10443.04
10/29/2021,3,10533.37
10/29/2021,4,10524.46
10/29/2021,5,10580.97
10/29/2021,6,11115.85
10/29/2021,7,12267.88
10/29/2021,8,13337.31
10/29/2021,9,13383.33
10/29/2021,10,12982.84
10/29/2021,11,12728.38
10/29/2021,12,12489.77
10/29/2021,13,12275.69
10/29/2021,14,12279.79
10/29/2021,15,12338.45
10/29/2021,16,12595.89
10/29/2021,17,13022.51
10/29/2021,18,13809.01
10/29/2021,19,14159.76
10/29/2021,20,13759.93
10/29/2021,21,13208.47
10/29/2021,22,12541.29
10/29/2021,23,11754.04
10/29/2021,24,11058.28
10/30/2021,1,10402.1
10/30/2021,2,10253.7
10/30/2021,3,10197.41
10/30/2021,4,10173.98
10/30/2021,5,10234.24
10/30/2021,6,10283.77
10/30/2021,7,10635.8
10/30/2021,8,11151.77
10/30/2021,9,11852.51
10/30/2021,10,12440.93
10/30/2021,11,12818.9
10/30/2021,12,12935.75
10/30/2021,13,12896.42
10/30/2021,14,12987.13
10/30/2021,15,12923.71
10/30/2021,16,12930.5
10/30/2021,17,13197.98
10/30/2021,18,13603.37
10/30/2021,19,13654.37
10/30/2021,20,13154.63
10/30/2021,21,12603.49
10/30/2021,22,11974.31
10/30/2021,23,11237.85
10/30/2021,24,10520.94
10/31/2021,1,10246.12
10/31/2021,2,10154.76
10/31/2021,3,10313.02
10/31/2021,4,10243.08
10/31/2021,5,10223.99
10/31/2021,6,10401.18
10/31/2021,7,10519.52
10/31/2021,8,10804.98
10/31/2021,9,11305.02
10/31/2021,10,10929.12
10/31/2021,11,10943.53
10/31/2021,12,10857.35
10/31/2021,13,10924.86
10/31/2021,14,11225.22
10/31/2021,15,11402.24
10/31/2021,16,11695.26
10/31/2021,17,12229.1
10/31/2021,18,12709.34
10/31/2021,19,12803.22
10/31/2021,20,12520.77
10/31/2021,21,12263.34
10/31/2021,22,11905.16
10/31/2021,23,11195.53
10/31/2021,24,10724.33
11/1/2021,1,10385.45
11/1/2021,2,9896.6
11/1/2021,3,9913.03
11/1/2021,4,9686.58
11/1/2021,5,10124.88
11/1/2021,6,10403.55
11/1/2021,7,11837.15
11/1/2021,8,12769.05
11/1/2021,9,12661.02
11/1/2021,10,11983.35
11/1/2021,11,11300.96
11/1/2021,12,11284.86
11/1/2021,13,11322.43
11/1/2021,14,11312.95
11/1/2021,15,11208.25
11/1/2021,16,11784.64
11/1/2021,17,12653.16
11/1/2021,18,13839.76
11/1/2021,19,14476.58
11/1/2021,20,14056.17
11/1/2021,21,13397.64
11/1/2021,22,12562.36
